rid,text,food,price,service,ambience,trainer 
796,"It was the first time I've seen a coffee bar at the center of a coffee shop. Indeed, the ambience was nice, but I imagined if it's crowded then maybe it wouldn't be that comfy due to the limited space. Unfortunately, I'm not a coffee drinker so I can't give more comments about that. (I guess the movie attracts more visitors than the coffee drinkers).",-,-,-,POSITIVE,fatah
1164,"Pertama kali makan ini, di plaza senayan trs seneng banget pas genki sushi ada di emporium soalbya deket bgt sm rumah, pertama-tama suka banget sm design nya apalagi ada mobil gtu yg bisa bawain makanan ✌🏻️ rasanya juga ga kalah enak! Cocok bgt ni resto buat yg bawa anak 😊,suparh recommended place buat pecinta sushi. yang suka jepang2an juga bole kesini. meskipun harganya rada pricey, tapi lumayan worth it lah sama rasanya. mgkin porsiannya aja rada dikit 😂 cuman pesen rice bowl yg chicken black pepper teriyaki, sama 2 porsi sushi sdh ckup bikin kenyang.   apalagi, refillan ocha sama bubuknya itu nuang sendiri, mnrt gw rada lucu, krna ga perlu capek2 manggil waitress buat refill hot ocha. udah ada keran air sndiri.   tempatnya meski rada kecil tp bs muat skitar 4-6 org lah. cara pesenan yang slain unik, dan lucu kyk ada kreta yg ngenterin ,bukan pelayan.",POSITIVE,POSITIVE,-,POSITIVE,fatah
709,Murah. Tapi kadang lama karena mungkin mereka fresh dan masih beneran panas! Yang juara es jeruk nipis nya sih haha sama sop ikan patin ya allah itu enak sekali haha,POSITIVE,POSITIVE,NEGATIVE,-,fatah
87,"Tempatnya enak dan makanannya cukup enak. Steak gaya lokal dengan kualitas bahan ok dan sauce khusus yg bikin steaknya berbeda. Harga juga cukup murah untuk sebuah steak,lunch pada tgl 15 october  Seingat saya standchart ada promo pada setiap tgl 15 ada promo credit card 50%.   Waktu kami masuk ke restaurant tsb kami tanyakan apakah masih ada promo cc standchart mereka bilang promo tsb sudah tidak ada lagi, bulan lalu sudah habis dari standchardnya tidak diperpanajng     Sore hari saya jalan2 ke mall kelapa gading, disana juga ada Restaurant GLOSIS.  ternyata promo tsb masih berjalan!!!    Kenapa pelayan  Glosis food centrum harus berbohong, bilang saja oulet kami tidak mengukuti program tsb.",POSITIVE,-,NEGATIVE,POSITIVE,fatah
1657,"Tempatnya nyempil di kemayoran. Tp makanannya Enak! Bersih. Pempek telur asinnya harus dicoba. Dan bakmienya justru yg spesial. Kaya mie bangka gtu, kering, gurih, pake pangsit the best lah..",POSITIVE,-,-,POSITIVE,fatah
1411,"Karena waktunya mepet, kesana jadi cuma sempet cobain Red Velvet Fritternya doang. Rasanya sih,,, close enough sama roti goreng sbnrnya. Agak kurang berasa utk cake-nya. Tapi karena ditabur gula putih trus makannya di cocol pake coklat, itu jadi kasih warna baru utk sebuah cemilan ya. Sedangkan untuk minumnya gue pesen Thai Coffee Ice. Itu cukup menyegarkan :)))    Yang bikin asyik adalah tempatnya, meski tampungannya sedikit. Dekornya lucu, seru buat foto2 + ngumpul, dengan pelayan yang super ramah dan rekomen.     For 2, we spent 65k. Worth it, Nom Nom Nom,ternyata restaurant dekat rumah ini bener2 ga nyangka rasa menunya. harii sabtu ini , i have a date with my daughter.. dia craving bgt pengen spaghetti carbonara.. soo.. I choose spaghetti carbonara.. menu ke 2 fettuccine with cheese dan new menu mereka chicken grill.. semuanya enaak..   talking about price.. ga mahal bgt.. cukup oke.. 3 menu tadi plus ice tea n aqua o ya sama ice cream cuman 173 rb aja  lovely day.. with my moi?",POSITIVE,POSITIVE,-,POSITIVE,fatah
3327,"Cafe-feels with homie food.   You can create indomie or roti bakar at home but the feels in this cafe you cannot get.     Make sure you are not starve enough when coming in here, because the waiting list is totally insane and the waitress less care enough to seated you as requested.     Try uptown indomie, their signature dish. The drinks were not disappointed.",POSITIVE,-,NEGATIVE,-,fatah
380,Tried the Salted Caramel and Biscuit x Bacio ice cream and it was super duper good (and super cheap as well). The place is really cute and instagrammable too❤️❤️❤️                                                                  instagram.com,POSITIVE,POSITIVE,-,POSITIVE,fatah
2634,"Tmpt ini lebih asik klo diset dgn lampunya yg temaram, dibanding udh diidupin, karena berasa kyk lg di karnival klo lampu2nya diidupin    Lgsg ke minuman, himawarinya ga sesuai gambar, ga kuning segar kyk di gambar. Sedotan pertama, rasanya lebih mirip permen karet. Sedotan kedua dan seterusnya, sama aja, kyk permen karet jg, hahahha    Lalu, ada yg biasa aja sbnrnya, tp karena 'dikemas' dgn gaya jepang, sesuatu yg hrsnya sepele, jd terlihat mewah    Star of the day, yaitu caterpillar maki, yg mana alpukat dingin lembut diatasnya menemani bongkahan sushi yg sbnrnya ga trlalu besar di bawahnya. Tidak ada yg spesial, tp kelembutan alpukatnya bikin saya nagih makan ini",POSITIVE,-,-,NEGATIVE,fatah
1379,"THE HAEMUL SUNDUBU JJIGAE IS AWESOME! we extremely love the sundubu jjigae because of its strong and rich flavor, the seafoods were various and it was the tastiest dish in the house. The DUBU SHABU was flavorless, really disappointed in that even though Korean Cuisines have significant broth usually. We just couldn't find it in this place. The beef was thick, hard, and bland, the waitresses were not fully aware about the customers, they wouldn't help us in cooking the shabu, unless you told them so, as they were busy giggling in front of the door. Disappointed with their working ethics. The RAPPOKI was too sweet for Indonesians, and the BANCHANs served were too little in variety, as we went to a korean restaurant partly expecting the extravagant banchan that we won't be able to serve at home. PAT DOOYU= soybean milk with red bean was wickeddd 😍😍😍😍 BUT?! WILL WE COME BACK? NO! WE CAN FIND OTHER KOREAN RESTO WILL RICHER TASTE AND FRIENDLIER PRICE!",NEGATIVE,-,NEGATIVE,-,fatah
1006,"Tempatnya cozyyy.. Musiknya juga enak.. Wifi nya kenceng.. Pas bgt buat gw n keluarga family time..     Untuk rasa juga pas bgt di lidah gw, pempeknya gurih kerasa ikan nya.. Pindang iga juga seger banget.. Mie celornya juga enakk... Over all enak2.. Tp favorit gw sih es kacang merahnya.. Maknyus! Untuk harga termasuk bersahabat banget ya untuk kualitas tempat nyaman dan bersih dengan rasa yg enak.. Definitely will be back again :)",POSITIVE,POSITIVE,-,POSITIVE,fatah
2043,"If you're in need of a place to chill out and have a glass (or two) of Whisky, this is definitely a place you should try. It is small and cozy lounge. Perfect for some late night weekend get together.",-,-,-,POSITIVE,fatah
2798,"I like the Nasi Bakar Peda❤️❤️❤️  Their rujak was not that good..   I prefer the one at """"abang-abang pinggiran jalan"""".  But, they have a lot options on their menu.    I like the ambience and the service.  They also sell """"jajanan pasar"""" and all of the """"jajanan pasar"""" that I tried are pretty good.      I love the place tho!  They have private room for 12-36 people    Last but not least, the price is pretty affordable to a little expensive.    Instagram, twitter, & snapchat: @ayuhaninblh",NEGATIVE,POSITIVE,POSITIVE,POSITIVE,fatah
2602,"Bubur yang fenomenal di Jakarta. Berbeda dari bubur yg lain karena tidak menggunakan kaldu berbumbu kuning seperti layaknya bubur ayam kebanyakan.   Selain itu juga bubur barito tidak menggunakan kerupuk berwarna, melainkan keripik berbentuk lidi yang renyah.   Di meja juga disuguhkan sate jeroan bagi kalian yang menyukainya.",POSITIVE,-,-,-,fatah
3954,"Agak gambling juga sebenernya makan di sini karena perasaan sepi terus. Saya akhirnya masuk dan memang cuma saya dan istri yg makan. Saya pesan bebek lada hitam dan istri saya pesan bebek goreng.   Gigitan pertama, dan anggapan buruk soal resto ini gugur sudah. Bebeknya enak dan digoreng dengan pas, gak kegaringan, gak keempukan. Lada hitamnya juga mantap. Yg agak kurang cuma tahu gorengnya. Dingin.     Tapi overall, bisa banget buat alternatif kalo lagi bingung pengen apa dan gak mau yg terlalu mahal. Tempatnya juga nyaman, terutama di lantai 2-nya. Semoga next time ke sana lagi sudah lebih ramai. Amiiin.,makanannya lumayan, murah, banyak pilihan, ada wifi.  tapi mas2nya ngeliatin customer lebay bgt, bikin males kesana.  + ac nya jarang dinyalain jd panas"" ""Nasi campur asia.    Dulu bokap g plg sering bli nasi campur asia.. Mnurut g rasanya plg enak dbanding yg lain... Setelah sekian lama akhirnya g dtg lg utk take away nasi campur hainamnya..    Pas g liat... Gw rada kcewa... Porsi daging atau isinya jd lbh dikit gt... Lbh kcil dagingnya... Pas g makan, rasanya jg ud gk seenak dulu... 😞    Seporsi nasi campur harganya 40k... Tp klo utk babi madunya mmg ms enak.. Cm utk ksuruhan... Ud beda sm yg dulu..",POSITIVE,POSITIVE,-,POSITIVE,fatah
1095,"Yak malam minggu kemaren disponsori dengan belajar ala kadarnya menuju uas with Sandya Anggraswari di Saudagar Kopi di Sektor 9.    Tempatnya lumayan cozy jadi cocok buat ngerjain tugas, ngumpul brg temen, atau sekedar ngopi cantik sambil dengerin lagu2 kekinian yang diputar, apalagi ditambah ada wifi disini jd makin bikin betah :p     Parkirannya gaterlalu luas tapi cukup buat nampung para coffee lovers. Toilet + mushalla tersedia. Tempatnya dibagi jd indoor dan outdoor. Services nya juga bagus dan ramah    Kmrn gue pesen hot matcha (3.5/5), menurut gue sih rasanya enak walau agak creamy dan sayangnya gak hot, padahal lg pgn yg hot hot gitu. Sandya pesen kopi kocok rum, karna gue gasuka yg the real kopi2 bgt, jd gue gaterlalu suka hehe (no rate review karna selera sih). Kentang goreng (3.5/5) yg kita pesen jg ya lumayan enak, not bad.    Pokoknya it's worth a try!",POSITIVE,-,POSITIVE,POSITIVE,fatah
2442,"Makan nya enak apa lagi garlic combination nya. Cocok banget buat kumpul"""" sama temen"""".  Tapi pelayanan nya kurang banget kaya gak di tanggepiin kalau mau pesen di panggil lama bngt dateng nya . Sampai"""" tadi saya mau minta sedotan tapi gak di tanggepin saya ambil sendiri akhir nya.  Dari segi harga menurut saya ini lumayan mahal.",POSITIVE,NEGATIVE,NEGATIVE,-,fatah
1890,Ahaaaa....makanan wajib waktu jaman kuliah....pesen porsi jumbo .... Kalo jaman dulu sih tempat makan mie paling ok di jakarta barat...sekarang blm hunting lagi di daerah jakarta barat but mie lili ini patut di cobain!!,POSITIVE,-,-,-,fatah
16,"When I was at Grand Indonesia, I finally visited Francis Artisan Bakery. I think the store is slightly bigger than the one in Taman Anggrek. I did try the most popular bread which is Edamame & Spinach Bread but I don't like it so I didn't buy it. So I bought the one that I like which is Chocolate Orange Croissant & Pesto Cherry Breads. I also realize that it's fun to try the Francis Artisan for the first time but after visiting for several times, it is not exciting anymore. So I guess to maintain the popularity or make the customer come back for more, the management has to create new type of breads, otherwise it will go down the hill soon. For example: The most popular bread here is choco buns. They even limit the purchase when it opened but now...... there are so many choco buns and nobody purchase it.",POSITIVE,-,-,-,fatah
459,"I have become a fan of kahyangan. Every dinner has been superb!  Food:  Flavour, flavour, flavour! The food always constantly great!  Service:  This restaurant located at nusantara building next to the hotel Pullman. If you visit on the weekend the greeter will escort you from the lobby (yes from the building lobby!) to your table! This is what I call fine dine service!  Price:  Expensive? Yes, but it deserves the price!,kayanya khayangan ini resto shabu2 yang paling mahal deh di Jakarta, tapi bukan yang paling enak sejakarta yaa.. harga paket per orangnya di sini 1,5jtan, tapi untungnya waktu itu gw kesini karena diundang acara bday tante gw.. hehehe.. rasanya sih memang enakk, tempatnya juga bagus viewnya lngsung ke bunderan HI.",POSITIVE,POSITIVE,POSITIVE,-,fatah
1826,"Located near xxi, with simple furniture and a big picture of the founder on the wall. It was quite, there's no one beside our table.  So, saya cobain Founder Bakut Teh, yang isinya ada 1 iga gede dan panjang, dan 2 ribs kecil. Suka banget sama ribs kecilnya. Dagingnya bener-bener empuk dan juicy.   Saya cobain juga Leat Meat Soupnya, enak juga. Dagingnya nggak seempuk yang Founder tapi masih sangat oke. Rasa soupnya enak, nggak terlalu peppery seperti punya tetangga.   Salted vegenya enak dan porsinya lumayan besar. Cakwenya enak dan bikin nagih kalo sebelum dimakan di rendem dulu di kuah. Es bandungnya seger.  Service was friendly and fast (ya karena sepi juga sih), kalo deket rumah mungkin bakal sering makan. Fyi, soon bakal buka di LW alsut. Yay!",POSITIVE,-,POSITIVE,-,fatah
1531,"WARNING !! PORKY FOOD HERE !!!    nah ini dia yg gw yakin semua yg makan babi bilang ni mie enak banget.. cabang dari Palembang , yang kalo di Palembang sendiri dateng ke restonya sore2 udah pasti ngantri kq orang gila, tapi entah kenapa kl di sini ga pernah ngantri. ( karena jauh dari mana2 yang pasti ).. [ minusnya nih ]..     standar kalo pesen ya bakmi casio dobel + es teh manis.. dan biasanya tergoda untuk makan es kacang merah. tp entah kenapa selalu kenyang dan ujung2nya ga jadi buat makan yang lain :(    bakal ke sini ? YA iaaaaaaa... tp sayang jauhnya ampun dari peradaban :(    plus di sini : lom ketemu mie babi lain yg rasanya bisa saingan dengan mie terang bulan ini ( semua org palembang pasti tau mie terang bulan ini ).    minus di sini : jauh ... sangat..."" ""Baru tau ada tempat ini di BSD.  Nachos : enak, cheese dan bumbunya ga pelit, crunchy loh nachosnya.  French Fries : garing dan gak standard bgt rasanya.  Beers : cobain rasa ginger, lychee, mango, cuma ditambah sirup ajah kedalem beer. Tapi enak juga koq.  Harganya murah. Boleh lah buang nongkrong.  Tapi buat yang takut banget dengan asep rokok, mending jangan kesini. Karena indoornya pun smoking area. :(   Tolong kedepannya di bikin smoking and non smoking area.",POSITIVE,POSITIVE,POSITIVE,NEGATIVE,fatah
2400,"I went here to celebrate my mom's birthday, and all I could say is : amazing! Most of menu that I tried in buffet were mouth watering, and tasty. (Also friendly staff that accompanied you anytime)  I suggest to make reservation first before you go.",POSITIVE,-,-,-,fatah
1624,"Restoran ini cukup unique. Jauh dr kebisingan.  Resto ini punya view yang quite splendid. Cobain deh kalo dinner ke sini! Carbonara nya mantep banget, creamy tp ga bikin enek. Cocok banget tempatnya buat hangout sambil minum bir atau buat fine dining. All in all, they serve splendid dining experience with quite affordable price. Definetely will come back!"" ""Salah satu kios makanan di Blok S yang sering di pesan! Nasi gorengnya enak dan gurih, seringnya pesen nasi goreng yang bakso sosis. Letaknya sederetan dengan Bakso Blok S yang engga kalah nikmatnya juga!",POSITIVE,POSITIVE,-,POSITIVE,fatah
3758,"The place is crowded at weekend, a bit hard to find a space, their pasta is good, their drinks is good, their dessert was so so, the ambience is great to stay with your best companions",POSITIVE,-,-,POSITIVE,fatah
358,"Pertama kali menginjakkan kaki di Pao Pao, gw langsung terhipnotis sama ambiencenya, semacam masuk ke China bar jadul dengan dark and red light, kursi rotan, kursi dan meja kayu, jendela jadul, jejeran poster-poster unik, plus music yang bikin chillax, aaahhh pokoknya ay laaayyykkk!  Mesen Lychee Little Shanghai, kayak Mojito tapi ada rasa Lycheenya, syegaaarrr, pas banget buat ngilangin kemualan gw yang abis makan makanan kepedesan. Mesen juga Pao Telur Asin, menurut gw rasa Telur Asinnya kurang greget, tapi Paonya soft and fluffy. Will come back again to have """"yum cha"""", pnasaran sama Steamed Dim Sum Platternya!",POSITIVE,-,-,POSITIVE,fatah
1116,"Small cozy restaurant or cafe is not a rare thing in Kemang, but one that made their daily fresh pasta; thats awesome. Under Koi Cafe, pastificio K shine with their perfectly cooked pasta, various sauce to choose from, and toppings combination. While the abundant portion aldente pasta taste gorgeous, I couldnt say the same for the just okay sauce. Sage butter have no that distinct aroma, carbonara and tuna ahlioolio could use a little bit more flavour. Maybe I just havent found that right combination people raved about. For the service one thing for sure is the waitress could use some smile.",POSITIVE,-,-,POSITIVE,fatah
3301,"Dari luar kliatannya honey and me ini menarik sekali, karena selalu ramai, dan interiornya spertinya bagus, ternyata pas kesini memang bagus, serasa di rumah.. Makanannya semua so so aja. Tempatnya lumayan luas, ada 2 lantai..",POSITIVE,-,-,POSITIVE,fatah
715,"Im in love with this place. My current favorite comfort zone to be exact :) wifinya super kenceng, you can sit there like the whole day without wanting to move your ass anywhere!!! they serve good wine as well!,this place is very quiet. at least everytime that i go here during the weekdays, i usually go here only to get away from the hectic of the grand indonesia mall, only to sit alone for 1-2 hours with my laptop, magazine, and phone in hand. the coffee is so-so, go with the tea or juice to avoid your disappointment on the coffee if you're very picky with your cup of coffee. too bad the internet is not stable on-off sometimes, and also this place is hard to reach now from grand indonesia. but aside from that, all good :)   ps : i dont go here to grab some food, so i dont know how is it..should give it a try next time i guess..",NEGATIVE,-,-,POSITIVE,fatah
2872,"Sering banget pesen via gojek. Awalnya coba2 aja, ternyata enggak zonk! Paket nasi bakar sama bebeknya juara. Nasi bakarnya banyak dan enak. bebeknya juga gede! Cuma buat bakmi dan basonya kurang recomended, hambar. Nasi gorengnya persis rasanya si nasi bakar. Plusnya lagi murah. Buat anak kos mau gojek makanan, warung bejo isn't dissapointing kok :)"" ""Ga pernah ga enak!  My favorite every time main ke blok M plaza. Murah, enak, sehat.   Peyek nya the best! Ga ada yang ngalahin❤️💯    Tempat makannya memang biasa banget, tapi kualitas makanannya luar biasa.",POSITIVE,POSITIVE,-,-,fatah
1369,"Hmm waktu itu kesini sekitar aprill...  Dan pas masuk tempatnya baguuus, menarik dan bagus buat foto..  Pelayannya baik22 kokk. Waktu itu pesen makanan yg bisa di sharing ajaaa, pesen kentang sama roti apa gt pkknya ada nutellanya.. Pas makanannya datenggg---bagussss!!! Eh pas dicoba ternyata super b i a s a :( gak mencolok sama sekaliii bahkan cenderung kuranggg.. Kalo minum yaa sama lah ky tempat2 biasa wkt itu minum yg fresh22 gt lumayan sih kl minum.. Tempatnya cozyyy sekaliii  Tp kl untk berulang2 kynya ngga dehh hehehe",NEGATIVE,-,POSITIVE,POSITIVE,fatah
1829,"Baru coba makan dsini, bareng keluarga karena bokap sudah coba dan puas makan dsini. Pesan paket ayam, paket iga, kangkung cah terasi, urap dan sate ayam. Kangkung cah terasi mantep, cuma menurut saya untuk porsi iganya dengan harga kurang cocok karena hanya dapat 2 pc iga tidak terlalu besar, di bandingkan dengan tempat laen dengan harga sama dapat 3 ati 4 pc tergantung ukuran iganya. Overal cukup puas makan dsini,210915. Resto ini jual ayam bakar,goreng n panggang. Ada juga yg lainnya seperti soto,sayur asem,iga bakar, urap,pecel. Ayam ny enak apalagi yang panggang bumbu ny mantap. Mereka nyediain nasi box,tumpeng and nasi ultah jga. Harga ny standard lah.",POSITIVE,NEGATIVE,-,-,fatah
842,"Ramen tonkotsu Chashu nya enak kuahnya juga pas ga terlalu kental, spicy cha shu ricenya enak daging b2 nya pas dan rasanya tidak terlalu pedas. overall good taste..",POSITIVE,-,-,-,fatah
2968,"Sempet sekali kesini sama keluarga,udah lama sih tp baru review sekarang,gili-gili termasuk resto lama,dulu sempet ilang restonya diganti de leuit,tp abis itu de leuit pindah trs jd gili-gili lagi,emang cocoknya kesini sih sama keluarga,tempatnya luas,makanannya enak,wkt itu pesen nasi timbel komplit,ayam goreng kulit garingnya juga enak",POSITIVE,-,-,POSITIVE,fatah
2617,"Kalo lagi di mall dan ngidam pecel, silakan ke pecel bu broto. Ada di beberapa foodcourt mall di Jakarta.    Menurutku harga nya murah, tapi isi per porsi nya emang agak sedikit sih.  Bisa pesen nasi pecel standar, bisa juga tambah lauk kayak dendeng sapi, ayam goreng, dan telur balado.  Dan tak lupa dikasih peyek di setiap porsi nya hehe    Sambel pecel nya enak, kentel, dan agak pedes.",POSITIVE,POSITIVE,-,-,fatah
3551,"Wahhhh, ini eskrim pertama kali beli waktu masih baru masuk SMA. 7tahun yang lalu 😂😂😂 dan eskrimnya masih ada. Aku lupa sih dulu harganya berapa tp kayaknya isinya gak cuma 4. Skrng 4, harganya 15rb buat es jempolnya. Lucu yaaaa gemes sih kecil2 gitu warna-warni aduhhh. Rasanya mau diliatin aja gamau dimakan ahahahahaha buat rasa sih lumayan tp ya biasa rasa eskrim tp gak terlalu wah rasanya. Nostalgia aja kepingin coba beli es ini lagi. Di gading ada 2 lokasinya di lantai bawah sama di lantai 2 kalo gasalah. Buat yang penasaran sama sikecil nan lucu ini cobain ajaaaa biar ilangin rasa penasarannya hehehehe"" ""Donatnya klo mnrut gue enak bgt, lembut, toppingnya jga enak dan ada topping lucu"""" gtu. Utk harga pas lah sama rasa. Outletnya juga banyak, ada dimana"""" haha",POSITIVE,POSITIVE,-,-,fatah
674,"Mengecewakan.  Munkin krn gw kesini udh jam 7.30 mlm ya jd apa yg gw baca di menu pics di app ini bnyk yg gak ada. Ambience sih ok,dan smoking area is available. Modelnya prasmanan buffet gtu.  Gw psn :  *pepes telor asin  *udang tusuk  *ati ampela  *oseng tempe  *sayur asem  *nasi  Smua rasanya standard pdhl gw kira bkl enak.",NEGATIVE,-,-,POSITIVE,fatah
553,"First time trying out this the-talk-of-the-town korean bbq. Was recommended by one of my friend. Ordered their cheese fondue with pork skirt meat & samgyupsal (pork belly). The pork belly tastes nice, but their cheese fondue with pork tastes unbeliveable! Its sooo fun to eat them and so delicious as well. Their side dishes were served fresh too. Will come back for more :)",POSITIVE,-,-,-,fatah
1516,"Tempat yg udh gw datengin berkali2. Favorite sm pacar krna dy penggila protein. Kesini sebulan seenggk ny sekali. Always pesen sirloin steak plus tenderloin steak import medium well, suka bgt sm mushroom sauce ny. N harga ny pun sudah termasuk murah, makan kenyangg..",POSITIVE,POSITIVE,-,-,fatah
1740,"This place doesn't have a lot of profile in Kemang. Whatever they are doing it is not quite enough. Meanwhile the place ain't half bad: the coffee is ok and the bar looks fine. They strangely advertise their Paulaner Weissbier by putting bottles in shiny bowls on the bar - that's a bit strange. The place looks  neat and I don't have any complaints. Staff are friendly and all. But why should I return here with so much choice? Seems like a good breakfast venue. Maybe I'll try it out some time, but honestly I am not in a rush to return."" ""Saya penggemar masakan western, khususnya Italian Cuisine. Jadi kalau ada outlet yg menyediakan Risotto, Pizza n Pasta, saya sudah pasti tergiur untuk mampir.    Ambience outletnya sangat comfy. The best Tiramisu in town, and the King Prawn is Super Delicious. Saya pasti akan kembali lagi setelah visit yg pertama ini! :)",POSITIVE,-,POSITIVE,-,fatah
3734,This place was my first taste of Indonesian cuisine .. The hostess was extremely polite and took me through the menu .. I ordered gado gado to which I fell in love with but the lemon chicken didn't fit my palette at all (too acidic) !! Overall I real nice place !!,POSITIVE,-,POSITIVE,-,fatah
2161,"Dapet referensi dari teman untuk makan disini dan disuru cobain mix wingsnya dan setelah gw order, ternyata memang enakk bgtttt!!! Di menu mix wings ini terdapat 3 rasa yaitu Original wings, honey wings dan red wings (pedes nya nendang). Diantara 3 rasa itu gw paling suka original, gurih2 asin rasanya.    Gw bisa bilang klo chicken wings disini adl yg paling enak yg pernah gw coba.     Tapi sayangnya, service nya agak kurang mendukung karna pada saat gw masih menikmati chicken wingsnya.. tiba2 gw di kasi bill dan langsung disuru bayar saat itu juga (gak bisa menunggu sampai selesai makan dulu dan pada saat itu gw makan pakai tangan kosong) karena mereka uda mau tutup. Menurut gw agak kurang pantas dan gak sopan.,akhirnya nyobain juga kyochon..  kemarin saya memesan yg mix jadi dapet tiga rasa dan menurut saya paling enak iyalah rasa honey..  oiya, kalo kesini sediakan waktu yg agak lama, karena proses menggorengny perlu waktu sekitar 20menit, karena proses menggorengny 2x yang membuat ayam ini crunchy dan lezat dimakan..",POSITIVE,-,NEGATIVE,-,fatah
3433,"Hmm,,, kalo menurut gw suasananya nyaman gitu ya.. adem adem tenang  tempetnya. Ada yg duduk di sofa and kursi tinggi, seperti layaknya coffee shop modern kok. and enak si kalo mau ngopi di situ. Cappucino nya yum,,,, enak banget. i guarantee, kalo pecinta coffee must be like WATT COFFEE. and i like the dessert, Cheese cake.... OH MAY GODDD... seumur idupp makan cheese cake di resto Jakarta , even hotel.. ini PALING EndeSSSSS!!!!!!  Lo pada mesti cobainn nih,, serius.. karena lembut, GEDE, and pas banget Rasanya.. Cheese Cake terenak pokoknya.,finally watt coffee buka di jaksel. suasana disini woody dan tenang (karna pas gw kesana lg sepi). tp sayang sekali meja bulatnya goyang2 jd rada mengganggu.   cocok sih buat yg mau nugas karna selain suasananya yg oke, wifinya jg kenceng.     minuman gw pesen ice black (30k) kopinya pas, buat gw asamnya jg pas, ya segerlah buat diminum siang2 panas gitu.   makanan gw pesen cheese cake (35k) God seriously for 35k it is soooooo damn good. too good! enak bgtttt parah, bersaing sekali dengan cheese cake nya resto2 fancy spt publik markette dan union namun dgn harga yg sangat ramah.     so, akan kembali utk cheese cakenya! dan next time kesini bakal nyobain minuman lainnya.",POSITIVE,POSITIVE,-,POSITIVE,fatah
1221,"Di pasar ah poong ini memang dari eat&eat, tapi tempatnya yg bikin beda! Snow ice inilah yg paling ramai dari yg lainnya, es serut tapi beda kaya es serut lainnya, cobain yg coklat, itu gak terlalu manis dan pekat banget ditenggorokan, puas makan ini! Harus coba",POSITIVE,-,-,-,fatah
1734,"A hidden gem in Kemang Village! Nice food nice ambience. But for me its overpriced. Tapi karena tamunya kebanyakan foreigners jadi ya wajar2 aja hihihi.  Here you go, pics of my favourite ones: Mozzarella Roll Sushi (enaknya keterlaluan), Nachos, & Profiteroles (ini juga super enak!)",POSITIVE,NEGATIVE,-,-,fatah
3601,"Indomie telur asin ny enak banget pas di lidah gurih gurih enyoy  tempat ny enak cocok buat kongkow nongkrong muda mudi dateng ya di jamin puas murah enak kenyang"" ""kesini sekitar jam 10 pagi, waktu itu pesen soerabi yg durian keju coklat spesial dan durian biasa. yg spesial, duriannya sama sekali ga kerasa, malah bikin enek sama keju dan coklatnya yg kebanyakan. yg durian biasa justru lebih enak. untuk pelayanannya ramah, dan gak terlalu lama juga sih.",POSITIVE,-,POSITIVE,POSITIVE,fatah
27,"Garhering di talaga sampireun seru jg, walaupun malam hari suasananya juga okeh, dibantu oleh kakak2 yang melayani kami terutama kakak sarwih, orangnya ramah , makanan juga oke, harga sesuai dengan kualitas makanan, thanks untuk info2 nya tentang promo2 di sini.. thankyou",POSITIVE,POSITIVE,POSITIVE,POSITIVE,fatah
1482,"Pretty cozy, although the first floor is outdoor so it gets hot if you stayed long enough. The space is well decorated and could held lots of people, but somehow when I came Sunday afternoon, the only costumers were my friends and I. And there was only one waitress who were on duty, she's kind though.",-,-,POSITIVE,POSITIVE,fatah
3636,"I like this place. We ordered Sautéed Clams and Cold Cuts for appetizer. The clams are okay, but the cold cuts are so so. The main dish I ordered Grilled Salmon. I was okay, a bit salty. And for dessert we had Cannoli which was really good. The ambience is okay. The music is not too loud. Perfect place to chat. And we won't feel rushed either. Service was really nice as well.",POSITIVE,-,POSITIVE,POSITIVE,fatah
15,"Kecewa sama makanannya, jauh di bawah ekspetasi. Ayam sama bebeknya kecil banget ga sebanding sama harganya. Ga disediain air kobokan padahal makannya pake tangan. Wastafelnya jauh dipojok belakang dan cuman satu. Mau mesen es campur sama jus, katanya buahnya abis.     Prosnya tempatnya lumayan enak sih karena ga terlalu rame dan ada meja yang lumayan besar buat makan bareng keluarga.",NEGATIVE,-,-,POSITIVE,fatah
434,"Despite the always-too-crowded friday nights, the place is one of the coziest bugils haunt in town, along with Cazbar and De Hooi. Hopefully the management will install more exhaust fans and improve on the air conditioning to reduce the haze on its most crowded hours.",-,-,-,POSITIVE,fatah
3781,"First time trying this famous steakhouse joint as it opened its Gading branch. Well you definitely get what you paid for and I'm not arguing that. We ordered the Tenderloin steak (medium well) with mashed potatoes and mushroom sauce and the Secondaru Wagyu steak (medium rare) with mashed potatoes and black pepper sauce, with a side of garlic bread. The mashed potatoes were very bland and definitely wasn't freshly made while the vegetable sides tasted exactly like the packaged ones you find in the frozen aisle section. Sauces were a lil bit all over the place with black pepper being too weak and too sweet instead and mushroom tasting a wee bit like peanut sauce. Don't get me started on their faux garlic bread. On the bright side, the meat quality was okay and tenderness was observed.",NEGATIVE,-,-,-,fatah
1584,"Datang kesini udah agak larut, waktunya mereka sudah mau tutup, jadi beli untuk bungkus aja. Nasi + teri balado + dendeng balado + sambal ijo, hrgnya wajar buat rasa yang biasa"""" aja.",-,POSITIVE,-,-,fatah
